Date,SPY,,,TA35.TA,,,IEI,,,LQD,,,,,,
5/25/2023,0.007462331,0.47,0.1,0.036224546,0.21,0.06,0.001131382,0.19,0.75,-0.01042014,0.11,0.2,0.010183197,1107.713278,1022.410352,0.001684214
5/26/2023,-0.008616015,0.47,0.1,-0.003629203,0.21,0.06,0.000929202,0.19,0.75,-0.000830916,0.11,0.2,-0.004726512,1102.477657,1021.849422,-0.000548636
5/27/2023,0.003348926,0.47,0.1,-0.009193965,0.21,0.06,0.000775942,0.19,0.75,0.020679615,0.11,0.2,0.002065449,1104.754769,1026.448903,0.004501135
5/28/2023,0.000321108,0.47,0.1,-0.024502381,0.21,0.06,-0.001790731,0.19,0.75,0.009077813,0.11,0.2,-0.004336259,1099.964266,1025.457849,-0.000965518
5/29/2023,-0.003620994,0.47,0.1,0.02216564,0.21,0.06,0.001274993,0.19,0.75,-0.016471834,0.11,0.2,0.001383264,1101.485808,1024.052681,-0.001370283
5/30/2023,-0.002710678,0.47,0.1,-0.046782525,0.21,0.06,0.001000197,0.19,0.75,0.008188194,0.11,0.2,-0.01000761,1090.462567,1023.345846,-0.000690233
5/31/2023,0.001430777,0.47,0.1,0.030992858,0.21,0.06,-0.001209821,0.19,0.75,-0.007588995,0.11,0.2,0.00611631,1097.132174,1022.913467,-0.000422515
6/1/2023,-0.008534134,0.47,0.1,0.046301806,0.21,0.06,-0.001226061,0.19,0.75,-0.005995375,0.11,0.2,0.004819893,1102.420235,1022.715098,-0.000193926
6/2/2023,-0.004627727,0.47,0.1,-0.021870204,0.21,0.06,-0.001798527,0.19,0.75,-0.03854789,0.11,0.2,-0.011349762,1089.908027,1011.635557,-0.010833458
6/3/2023,0.003755557,0.47,0.1,-0.019099586,0.21,0.06,0.001746844,0.19,0.75,0.002065025,0.11,0.2,-0.001686748,1088.069626,1012.59936,0.000952718
6/4/2023,0.000960129,0.47,0.1,-0.026878661,0.21,0.06,-0.002398924,0.19,0.75,0.011395818,0.11,0.2,-0.004395514,1083.287001,1011.549562,-0.001036736
6/5/2023,0.02411989,0.47,0.1,0.007904172,0.21,0.06,0.001804113,0.19,0.75,-0.006061198,0.11,0.2,0.012672274,1097.014711,1014.611608,0.003027085
6/6/2023,-0.011264465,0.47,0.1,0.015511081,0.21,0.06,-0.000934211,0.19,0.75,-0.025688581,0.11,0.2,-0.005040216,1091.485521,1008.489283,-0.006034156
6/7/2023,0.004963216,0.47,0.1,0.023378545,0.21,0.06,0.001227559,0.19,0.75,0.037646646,0.11,0.2,0.011616573,1104.164842,1018.926172,0.010349033
6/8/2023,0.009298511,0.47,0.1,-0.017327573,0.21,0.06,-0.00037116,0.19,0.75,-0.03890609,0.11,0.2,-0.003618681,1100.169222,1010.602165,-0.008169391
6/9/2023,-0.007247575,0.47,0.1,-0.008284904,0.21,0.06,0.003414565,0.19,0.75,0.043334475,0.11,0.2,0.00026937,1100.465574,1020.714218,0.010005967
6/10/2023,-0.007057154,0.47,0.1,0.000127853,0.21,0.06,-0.002377437,0.19,0.75,-0.001051961,0.11,0.2,-0.003857442,1096.220592,1017.966951,-0.002691514
6/11/2023,-0.005808916,0.47,0.1,0.005481648,0.21,0.06,-0.001725751,0.19,0.75,-0.008886606,0.11,0.2,-0.002884464,1093.058583,1014.583608,-0.003323627
6/12/2023,0.01177313,0.47,0.1,-0.00141458,0.21,0.06,0.000938446,0.19,0.75,0.011134339,0.11,0.2,0.006639392,1100.315827,1018.665421,0.004023141
6/13/2023,0.01470558,0.47,0.1,-0.009428827,0.21,0.06,-0.00258327,0.19,0.75,-0.000806334,0.11,0.2,0.004352051,1105.104458,1017.449245,-0.001193891
6/14/2023,-0.006996967,0.47,0.1,0.005319571,0.21,0.06,0.003023718,0.19,0.75,0.020115227,0.11,0.2,0.000615717,1105.784889,1023.462687,0.005910311
6/15/2023,0.005285835,0.47,0.1,0.018357364,0.21,0.06,1.60E-05,0.19,0.75,-0.012401215,0.11,0.2,0.00497829,1111.289806,1022.60478,-0.000838239
6/16/2023,0.004379283,0.47,0.1,0.032937619,0.21,0.06,-0.000555565,0.19,0.75,-0.009191339,0.11,0.2,0.007858558,1120.022942,1022.767623,0.000159244
6/17/2023,0.001518071,0.47,0.1,0.020340732,0.21,0.06,-0.00161637,0.19,0.75,-0.01140372,0.11,0.2,0.003423527,1123.857372,1020.598568,-0.002120771
6/18/2023,-0.003063267,0.47,0.1,-0.037045501,0.21,0.06,0.001721783,0.19,0.75,0.021740011,0.11,0.2,-0.006500751,1116.551455,1023.772918,0.003110282
6/19/2023,0.015583755,0.47,0.1,0.0031071,0.21,0.06,0.000785002,0.19,0.75,-0.003406658,0.11,0.2,0.007751274,1125.206151,1025.464418,0.001652222
6/20/2023,-0.010553783,0.47,0.1,0.046212183,0.21,0.06,0.000752223,0.19,0.75,-0.006195011,0.11,0.2,0.004205752,1129.938489,1026.533482,0.001042517
6/21/2023,-0.00385295,0.47,0.1,-0.031569052,0.21,0.06,-0.000866887,0.19,0.75,-0.021021754,0.11,0.2,-0.010917489,1117.602398,1019.210239,-0.007133954
6/22/2023,0.010639883,0.47,0.1,0.015751644,0.21,0.06,0.003146022,0.19,0.75,0.003747411,0.11,0.2,0.00931855,1128.016831,1024.426644,0.005118086
6/23/2023,0.014098905,0.47,0.1,-0.000860368,0.21,0.06,-0.003316647,0.19,0.75,0.00613912,0.11,0.2,0.006490949,1135.33873,1024.52766,9.86075E-05
6/24/2023,-0.008660773,0.47,0.1,-0.00529749,0.21,0.06,-0.001578085,0.19,0.75,-0.00201215,0.11,0.2,-0.005704209,1128.862521,1021.6898,-0.00276992
6/25/2023,-0.002546159,0.47,0.1,-0.01364766,0.21,0.06,-0.001273259,0.19,0.75,0.012761138,0.11,0.2,-0.002900897,1125.587807,1022.224969,0.000523808
6/26/2023,0.008973609,0.47,0.1,0.00204398,0.21,0.06,0.001410102,0.19,0.75,0.008907849,0.11,0.2,0.005894615,1132.222714,1026.169885,0.003859146
6/27/2023,-0.003307515,0.47,0.1,0.014938314,0.21,0.06,0.00053505,0.19,0.75,-0.000883178,0.11,0.2,0.001587024,1134.019578,1026.980764,0.000790199
6/28/2023,0.009974969,0.47,0.1,-0.000985371,0.21,0.06,-0.000627966,0.19,0.75,0.009067545,0.11,0.2,0.005359424,1140.09727,1029.323213,0.002280909
6/29/2023,0.001847987,0.47,0.1,-0.023754965,0.21,0.06,0.000272834,0.19,0.75,-0.01802409,0.11,0.2,-0.0060508,1133.198769,1024.546441,-0.004640692
6/30/2023,-0.008567026,0.47,0.1,0.026719676,0.21,0.06,-0.002919462,0.19,0.75,-0.023034961,0.11,0.2,-0.001503914,1131.494536,1018.347822,-0.006050111
7/1/2023,0.007432888,0.47,0.1,-0.009026752,0.21,0.06,-0.000322108,0.19,0.75,-0.002130006,0.11,0.2,0.001302338,1132.968125,1017.873375,-0.000465899
7/2/2023,0.0020596,0.47,0.1,-0.014904761,0.21,0.06,0.002196544,0.19,0.75,0.019844027,0.11,0.2,0.000438199,1133.46459,1022.889341,0.004927888
7/3/2023,-0.002333847,0.47,0.1,0.009579746,0.21,0.06,-0.00250643,0.19,0.75,0.007950309,0.11,0.2,0.001313151,1134.952999,1022.942162,5.16392E-05
7/4/2023,-0.005608704,0.47,0.1,0.012226817,0.21,0.06,0.001821244,0.19,0.75,0.008964264,0.11,0.2,0.001263646,1136.387179,1026.350119,0.003331525
7/5/2023,0.001159673,0.47,0.1,-0.011462432,0.21,0.06,-0.000215318,0.19,0.75,-0.003735808,0.11,0.2,-0.002313914,1133.757677,1024.830681,-0.001480429
7/6/2023,0.02302104,0.47,0.1,0.003655552,0.21,0.06,-0.002728056,0.19,0.75,-0.005811037,0.11,0.2,0.01043001,1145.582781,1024.126814,-0.000686812
7/7/2023,-0.005133365,0.47,0.1,0.027577117,0.21,0.06,0.001326199,0.19,0.75,-0.006405137,0.11,0.2,0.002925926,1148.934671,1025.002353,0.000854913
7/8/2023,-0.002169313,0.47,0.1,-0.003067617,0.21,0.06,-0.002448647,0.19,0.75,0.006208005,0.11,0.2,-0.001446139,1147.273152,1023.981581,-0.000995873
7/9/2023,-0.000636614,0.47,0.1,0.015450396,0.21,0.06,0.003437071,0.19,0.75,-0.006515477,0.11,0.2,0.002881716,1150.579267,1026.170925,0.00213807
7/10/2023,-0.004568319,0.47,0.1,0.003034865,0.21,0.06,-0.000387111,0.19,0.75,0.001428861,0.11,0.2,-0.001426165,1148.938351,1025.884314,-0.000279301
7/11/2023,0.009451385,0.47,0.1,-0.006588619,0.21,0.06,0.000358648,0.19,0.75,-0.025898814,0.11,0.2,0.000277815,1149.257543,1021.410479,-0.004360955
7/12/2023,0.009981513,0.47,0.1,-0.004070931,0.21,0.06,-0.000489093,0.19,0.75,-0.018627866,0.11,0.2,0.001694423,1151.204871,1018.000502,-0.003338497
7/13/2023,-0.00570454,0.47,0.1,0.010410827,0.21,0.06,0.00283339,0.19,0.75,0.048973267,0.11,0.2,0.005430543,1157.456539,1030.18993,0.011973891
7/14/2023,0.002028443,0.47,0.1,-0.008783712,0.21,0.06,0.000245629,0.19,0.75,-0.002317655,0.11,0.2,-0.001099484,1156.183934,1029.568223,-0.000603488
7/15/2023,-0.003541269,0.47,0.1,0.02802701,0.21,0.06,0.000915033,0.19,0.75,0.002034369,0.11,0.2,0.004618912,1161.524246,1032.060439,0.002420642
7/16/2023,0.01932508,0.47,0.1,0.004893159,0.21,0.06,0.000502245,0.19,0.75,0.018031228,0.11,0.2,0.012189212,1175.682312,1038.46853,0.006209027
7/17/2023,-0.004240936,0.47,0.1,-0.038988152,0.21,0.06,0.00071622,0.19,0.75,-0.007946573,0.11,0.2,-0.010918793,1162.84528,1034.50622,-0.003815532
7/18/2023,-0.01263854,0.47,0.1,0.011733714,0.21,0.06,0.000528413,0.19,0.75,0.004459379,0.11,0.2,-0.002885104,1159.490351,1035.259707,0.000728354
7/19/2023,0.01984855,0.47,0.1,-0.01514177,0.21,0.06,-0.00129027,0.19,0.75,-0.006620128,0.11,0.2,0.005175681,1165.491504,1034.001474,-0.001215379
7/20/2023,-0.011498844,0.47,0.1,0.039214983,0.21,0.06,-0.000851656,0.19,0.75,-0.002005419,0.11,0.2,0.002448279,1168.344952,1034.170211,0.000163189
7/21/2023,5.12E-05,0.47,0.1,-0.051028151,0.21,0.06,-0.002511649,0.19,0.75,-0.02970847,0.11,0.2,-0.014436994,1151.477563,1022.916371,-0.010882
7/22/2023,-0.013093457,0.47,0.1,0.039096713,0.21,0.06,2.44E-05,0.19,0.75,0.021948824,0.11,0.2,0.004475383,1156.630866,1028.485629,0.00544449
7/23/2023,0.006473741,0.47,0.1,0.031431144,0.21,0.06,-0.000251604,0.19,0.75,0.02501421,0.11,0.2,0.012346957,1170.911738,1036.042305,0.007347382
7/24/2023,0.014879794,0.47,0.1,-0.073435148,0.21,0.06,0.000355074,0.19,0.75,-0.011052028,0.11,0.2,-0.009576137,1159.698927,1031.00483,-0.00486223
7/25/2023,0.009540345,0.47,0.1,0.012613406,0.21,0.06,-0.000453345,0.19,0.75,-0.035253385,0.11,0.2,0.00316877,1163.373745,1025.14888,-0.005679847
7/26/2023,-0.00611143,0.47,0.1,-0.002456389,0.21,0.06,0.001937584,0.19,0.75,0.036171469,0.11,0.2,0.000958789,1164.489175,1033.27724,0.007928955
7/27/2023,-0.00655817,0.47,0.1,0.017745836,0.21,0.06,0.001303626,0.19,0.75,0.013269623,0.11,0.2,0.002351633,1167.227626,1037.452276,0.004040577
7/28/2023,0.000272144,0.47,0.1,0.006873378,0.21,0.06,-0.000461811,0.19,0.75,-0.006717705,0.11,0.2,0.000744625,1168.096773,1036.155168,-0.001250282
7/29/2023,0.003341462,0.47,0.1,-0.046528198,0.21,0.06,-0.000524901,0.19,0.75,-0.005684145,0.11,0.2,-0.008925422,1157.671017,1032.022929,-0.00398805
7/30/2023,0.006390876,0.47,0.1,0.011582289,0.21,0.06,0.000927614,0.19,0.75,-0.016208753,0.11,0.2,0.003829276,1162.104059,1030.772102,-0.001212015
7/31/2023,-0.008477895,0.47,0.1,0.001314486,0.21,0.06,-0.002318663,0.19,0.75,0.022739108,0.11,0.2,-0.001647812,1160.18913,1032.874778,0.002039904
8/1/2023,0.009328061,0.47,0.1,-0.031882207,0.21,0.06,-0.000288522,0.19,0.75,-0.002787324,0.11,0.2,-0.002672499,1157.088525,1031.063134,-0.001753982
8/2/2023,-0.011626417,0.47,0.1,0.06147048,0.21,0.06,-0.000835154,0.19,0.75,-0.027117358,0.11,0.2,0.004302796,1162.067241,1027.42941,-0.00352425
8/3/2023,0.005708336,0.47,0.1,-0.023419685,0.21,0.06,-0.000888616,0.19,0.75,0.006836877,0.11,0.2,-0.001651997,1160.14751,1027.292316,-0.000133434
8/4/2023,0.015777411,0.47,0.1,0.010183926,0.21,0.06,0.001814567,0.19,0.75,0.006997749,0.11,0.2,0.010668528,1172.524576,1032.376644,0.004949252
8/5/2023,-0.008563702,0.47,0.1,0.01692138,0.21,0.06,-0.000284656,0.19,0.75,0.006410101,0.11,0.2,0.000179576,1172.735133,1033.643825,0.001227441
8/6/2023,-0.009775601,0.47,0.1,0.014265896,0.21,0.06,-0.000623265,0.19,0.75,-0.017395608,0.11,0.2,-0.003630631,1168.477364,1029.43878,-0.004068177
8/7/2023,0.013852177,0.47,0.1,-0.001489349,0.21,0.06,0.000362128,0.19,0.75,0.027336527,0.11,0.2,0.009273582,1179.313335,1036.680633,0.007034758
8/8/2023,-0.020502759,0.47,0.1,-0.00657324,0.21,0.06,-0.004407725,0.19,0.75,-0.047607944,0.11,0.2,-0.017091019,1159.157669,1020.848392,-0.015272053
8/9/2023,0.020975295,0.47,0.1,0.023256267,0.21,0.06,0.000661858,0.19,0.75,0.00916364,0.11,0.2,0.015875958,1177.560407,1026.791798,0.005822027
8/10/2023,-0.016679495,0.47,0.1,-0.00416326,0.21,0.06,0.000350233,0.19,0.75,0.014975855,0.11,0.2,-0.006999759,1169.317768,1028.167803,0.001340101
8/11/2023,0.009526113,0.47,0.1,-0.017186151,0.21,0.06,-0.002011617,0.19,0.75,-0.001478266,0.11,0.2,0.000323365,1169.695885,1026.231841,-0.001882924
8/12/2023,-0.029780773,0.47,0.1,0.01122548,0.21,0.06,3.67E-05,0.19,0.75,-0.012717242,0.11,0.2,-0.013031542,1154.452943,1021.284896,-0.004820495
8/13/2023,0.006385858,0.47,0.1,-0.032202511,0.21,0.06,0.000505327,0.19,0.75,0.014366213,0.11,0.2,-0.002084878,1152.04605,1023.285259,0.001958673
8/14/2023,-0.008618132,0.47,0.1,0.001141948,0.21,0.06,0.001158559,0.19,0.75,0.003284923,0.11,0.2,-0.003229245,1148.325811,1024.034925,0.000732608
8/15/2023,-0.00738473,0.47,0.1,0.001959391,0.21,0.06,4.86E-05,0.19,0.75,0.011102592,0.11,0.2,-0.001828826,1146.225722,1025.71033,0.001636081
8/16/2023,0.012996044,0.47,0.1,-0.00795441,0.21,0.06,-0.000664865,0.19,0.75,-0.013628041,0.11,0.2,0.002812306,1149.449259,1023.246659,-0.002401917
8/17/2023,0.009317283,0.47,0.1,0.016760519,0.21,0.06,-0.002214825,0.19,0.75,-0.009856059,0.11,0.2,0.006393849,1156.798664,1021.512285,-0.001694971
8/18/2023,-0.006697249,0.47,0.1,-0.012661486,0.21,0.06,0.002187419,0.19,0.75,0.012977224,0.11,0.2,-0.003963515,1152.213675,1024.379256,0.002806595
8/19/2023,0.002843174,0.47,0.1,-0.010219112,0.21,0.06,-0.001731997,0.19,0.75,-0.018058808,0.11,0.2,-0.00312527,1148.612697,1019.01193,-0.005239589
8/20/2023,5.47E-05,0.47,0.1,0.054054943,0.21,0.06,0.001847247,0.19,0.75,0.042754949,0.11,0.2,0.016431254,1167.485843,1032.447795,0.013185188
8/21/2023,0.003902262,0.47,0.1,-0.001523276,0.21,0.06,1.31E-05,0.19,0.75,-0.010587257,0.11,0.2,0.000352074,1167.896884,1030.580338,-0.001808766
8/22/2023,-0.001698941,0.47,0.1,-0.006798851,0.21,0.06,-0.001075122,0.19,0.75,-0.014553688,0.11,0.2,-0.00403144,1163.188578,1026.154094,-0.004294904
8/23/2023,-0.002198909,0.47,0.1,0.0175303,0.21,0.06,-0.000929349,0.19,0.75,-0.016836463,0.11,0.2,0.000619288,1163.908928,1022.837177,-0.003232378
8/24/2023,0.003068924,0.47,0.1,-0.032078814,0.21,0.06,0.002037383,0.19,0.75,0.005085651,0.11,0.2,-0.004347633,1158.848679,1023.785686,0.000927331
8/25/2023,0.001174157,0.47,0.1,-0.010512191,0.21,0.06,0.003557759,0.19,0.75,0.015985286,0.11,0.2,0.000778649,1159.751016,1029.265049,0.005352061
8/26/2023,0.009982068,0.47,0.1,-0.002344335,0.21,0.06,0.000883625,0.19,0.75,0.020568986,0.11,0.2,0.006629739,1167.439862,1035.063993,0.005634063
8/27/2023,-0.003168633,0.47,0.1,-0.000381064,0.21,0.06,-0.000494308,0.19,0.75,-0.015730594,0.11,0.2,-0.003393565,1163.478079,1031.072189,-0.003856577
8/28/2023,0.002660276,0.47,0.1,0.019557445,0.21,0.06,-0.001304686,0.19,0.75,0.015337821,0.11,0.2,0.006796663,1171.385848,1034.710352,0.003528524
8/29/2023,0.008338483,0.47,0.1,0.025043071,0.21,0.06,0.001550226,0.19,0.75,-0.015520894,0.11,0.2,0.007765377,1180.4821,1035.118983,0.000394924
8/30/2023,-0.000546037,0.47,0.1,-0.019244652,0.21,0.06,-2.12E-05,0.19,0.75,0.018948896,0.11,0.2,-0.00221766,1177.864192,1037.773661,0.002564611
8/31/2023,0.002055728,0.47,0.1,-0.014951307,0.21,0.06,0.00092381,0.19,0.75,-0.004840715,0.11,0.2,-0.002530537,1174.883563,1036.77035,-0.000966791
9/1/2023,0.001563022,0.47,0.1,0.035059769,0.21,0.06,5.38E-05,0.19,0.75,-0.006570234,0.11,0.2,0.007384666,1183.559686,1037.792797,0.000986185
9/2/2023,0.01684613,0.47,0.1,-0.037480524,0.21,0.06,0.001250935,0.19,0.75,-0.013640855,0.11,0.2,-0.001216045,1182.120424,1035.349638,-0.002354188
9/3/2023,-0.00605957,0.47,0.1,0.01010098,0.21,0.06,-2.59E-05,0.19,0.75,0.021452547,0.11,0.2,0.001628073,1184.045003,1039.771835,0.004271211
9/4/2023,-0.003119541,0.47,0.1,0.0196865,0.21,0.06,0.000142369,0.19,0.75,0.000966616,0.11,0.2,0.002801359,1187.361938,1040.987677,0.001169336
9/5/2023,0.004755459,0.47,0.1,-0.027699384,0.21,0.06,-0.000466726,0.19,0.75,0.007296319,0.11,0.2,-0.002867888,1183.956716,1040.907315,-7.7198E-05
9/6/2023,0.002700985,0.47,0.1,-0.019146737,0.21,0.06,0.000616781,0.19,0.75,0.001860076,0.11,0.2,-0.002429555,1181.080228,1040.861406,-4.41052E-05
9/7/2023,0.000735462,0.47,0.1,0.02410737,0.21,0.06,-0.000881276,0.19,0.75,-0.018779988,0.11,0.2,0.003174974,1184.830127,1037.846065,-0.002896966
9/8/2023,0.009828327,0.47,0.1,0.013816976,0.21,0.06,-0.000208419,0.19,0.75,-0.002927483,0.11,0.2,0.007159256,1193.312629,1038.956603,0.00107004
9/9/2023,-0.011496695,0.47,0.1,-0.009366073,0.21,0.06,-0.001829071,0.19,0.75,0.021666352,0.11,0.2,-0.005334547,1186.946847,1040.255125,0.001249833
9/10/2023,0.001977403,0.47,0.1,0.015050456,0.21,0.06,0.000805928,0.19,0.75,-0.011283018,0.11,0.2,0.003001969,1190.510025,1039.681539,-0.00055139
9/11/2023,-0.013292326,0.47,0.1,-0.002531049,0.21,0.06,-0.001264689,0.19,0.75,-0.01803503,0.11,0.2,-0.009003058,1179.791794,1033.405378,-0.006036619
9/12/2023,0.001148396,0.47,0.1,0.067928708,0.21,0.06,0.000449138,0.19,0.75,0.014625501,0.11,0.2,0.016498916,1199.25708,1041.106848,0.007452516
9/13/2023,0.020069351,0.47,0.1,-0.052932601,0.21,0.06,-0.000103075,0.19,0.75,0.005037967,0.11,0.2,-0.001148659,1197.879542,1040.858301,-0.000238734
9/14/2023,-0.000649573,0.47,0.1,0.015191887,0.21,0.06,0.001467302,0.19,0.75,-0.003229224,0.11,0.2,0.00280857,1201.243871,1042.212653,0.001301188
9/15/2023,-0.007149736,0.47,0.1,-0.034384163,0.21,0.06,0.002401741,0.19,0.75,-0.000368796,0.11,0.2,-0.010165287,1189.032882,1041.117832,-0.001050477
9/16/2023,0.01510939,0.47,0.1,0.020024259,0.21,0.06,0.000543643,0.19,0.75,-0.005174325,0.11,0.2,0.010840624,1201.922741,1043.288836,0.002085262
9/17/2023,-0.007769403,0.47,0.1,0.018835538,0.21,0.06,0.001111828,0.19,0.75,0.014603703,0.11,0.2,0.002121498,1204.472618,1047.574462,0.004107804
9/18/2023,0.002535416,0.47,0.1,-0.021310765,0.21,0.06,-0.003587639,0.19,0.75,-0.010439775,0.11,0.2,-0.005113642,1198.313376,1041.494561,-0.005803789
9/19/2023,0.000147327,0.47,0.1,0.00404592,0.21,0.06,0.001039466,0.19,0.75,0.011072074,0.11,0.2,0.002334313,1201.110615,1044.880983,0.003251502
9/20/2023,0.007439843,0.47,0.1,-0.008479112,0.21,0.06,-0.000148048,0.19,0.75,-0.009293843,0.11,0.2,0.000665661,1201.910148,1043.068567,-0.001734567
9/21/2023,0.000983632,0.47,0.1,-0.008507658,0.21,0.06,0.002543834,0.19,0.75,-0.004676301,0.11,0.2,-0.001355366,1200.28112,1043.653227,0.000560519
9/22/2023,0.004282012,0.47,0.1,0.024758014,0.21,0.06,0.000656071,0.19,0.75,0.004926742,0.11,0.2,0.007878324,1209.737323,1047.192342,0.003391084
9/23/2023,-0.002140087,0.47,0.1,-0.020964639,0.21,0.06,0.001132339,0.19,0.75,0.001664088,0.11,0.2,-0.005010221,1203.676272,1046.88885,-0.000289815
9/24/2023,0.017941177,0.47,0.1,0.030106237,0.21,0.06,-0.000774332,0.19,0.75,0.003008819,0.11,0.2,0.01493851,1221.657402,1050.680165,0.003621507
9/25/2023,-0.011336476,0.47,0.1,-0.011806725,0.21,0.06,-0.000222958,0.19,0.75,-0.003088943,0.11,0.2,-0.008189702,1211.652392,1047.919967,-0.002627059
9/26/2023,0.004680832,0.47,0.1,-0.028592909,0.21,0.06,0.000263391,0.19,0.75,0.006350314,0.11,0.2,-0.003055941,1207.949654,1048.150629,0.000220115
9/27/2023,-0.008791292,0.47,0.1,-0.004475861,0.21,0.06,0.000839083,0.19,0.75,-0.000196772,0.11,0.2,-0.004934057,1201.989561,1047.566051,-0.000557723
9/28/2023,0.005568593,0.47,0.1,0.000614753,0.21,0.06,1.84E-05,0.19,0.75,0.008900016,0.11,0.2,0.003728834,1206.471581,1050.067163,0.002387546
9/29/2023,-0.001240105,0.47,0.1,0.028014551,0.21,0.06,-0.000476566,0.19,0.75,0.002041016,0.11,0.2,0.005434171,1213.027753,1051.755295,0.001607642
9/30/2023,0.00238146,0.47,0.1,-0.026869331,0.21,0.06,-0.000490154,0.19,0.75,-0.018407423,0.11,0.2,-0.006641219,1204.97177,1046.051506,-0.005423114
10/1/2023,-0.000675394,0.47,0.1,-0.033273444,0.21,0.06,0.000276568,0.19,0.75,0.014961076,0.11,0.2,-0.005606592,1198.215985,1047.239501,0.001135695
10/2/2023,0.008399262,0.47,0.1,0.04613315,0.21,0.06,0.000390707,0.19,0.75,-0.025123925,0.11,0.2,0.010946217,1211.331917,1046.062572,-0.00112384
10/3/2023,-0.007109805,0.47,0.1,-0.023937405,0.21,0.06,-0.004594462,0.19,0.75,0.005374837,0.11,0.2,-0.008650179,1200.853679,1041.336353,-0.004518104
10/4/2023,0.0115131,0.47,0.1,0.00690446,0.21,0.06,0.002806431,0.19,0.75,0.009366988,0.11,0.2,0.008424684,1210.970492,1047.109312,0.005543799
10/5/2023,-0.001288125,0.47,0.1,0.059980508,0.21,0.06,-5.23E-05,0.19,0.75,0.005950463,0.11,0.2,0.012635099,1226.271225,1051.947874,0.004620875
10/6/2023,0.00674856,0.47,0.1,-0.040250575,0.21,0.06,0.002889026,0.19,0.75,0.000378637,0.11,0.2,-0.004690233,1220.519727,1052.476287,0.000502319
10/7/2023,-0.003441643,0.47,0.1,-0.012348279,0.21,0.06,0.000470068,0.19,0.75,0.007216513,0.11,0.2,-0.003327581,1216.458349,1053.224379,0.000710793
10/8/2023,0.000869512,0.47,0.1,0.006950889,0.21,0.06,-0.002668001,0.19,0.75,-0.007158845,0.11,0.2,0.000573964,1217.156553,1050.139732,-0.002928765
10/9/2023,0.017133562,0.47,0.1,0.042473118,0.21,0.06,0.002791318,0.19,0.75,0.007073135,0.11,0.2,0.018280524,1239.406813,1058.29917,0.007769859
10/10/2023,-0.002669838,0.47,0.1,-0.014233975,0.21,0.06,0.001951192,0.19,0.75,-0.015186129,0.11,0.2,-0.005543706,1232.535905,1055.447207,-0.002694854
10/11/2023,0.004121483,0.47,0.1,-0.003320874,0.21,0.06,-0.000179743,0.19,0.75,0.011183375,0.11,0.2,0.002435733,1235.538034,1057.890318,0.002314763
10/12/2023,0.000787985,0.47,0.1,-0.00353188,0.21,0.06,0.000226575,0.19,0.75,0.0058732,0.11,0.2,0.000317759,1235.930638,1059.171906,0.001211457
10/13/2023,-0.001186645,0.47,0.1,0.000583807,0.21,0.06,2.70E-05,0.19,0.75,-0.006604347,0.11,0.2,-0.001156477,1234.501312,1057.70572,-0.001384277
10/14/2023,-0.012418729,0.47,0.1,-0.001044618,0.21,0.06,-0.000234631,0.19,0.75,-0.000778081,0.11,0.2,-0.006186341,1226.864266,1055.975165,-0.00163614
10/15/2023,0.010577919,0.47,0.1,0.067475818,0.21,0.06,0.000813201,0.19,0.75,-0.007421451,0.11,0.2,0.018479692,1249.53634,1060.444001,0.004231951
10/16/2023,-0.017249288,0.47,0.1,-0.024967516,0.21,0.06,-0.000654393,0.19,0.75,0.019284281,0.11,0.2,-0.011353407,1235.349845,1060.595731,0.000143081
10/17/2023,0.005066135,0.47,0.1,-0.023837798,0.21,0.06,-0.000775697,0.19,0.75,-0.013259062,0.11,0.2,-0.004230733,1230.123409,1056.18658,-0.00415724
10/18/2023,-0.002289416,0.47,0.1,-0.015994085,0.21,0.06,-0.000416282,0.19,0.75,0.00064735,0.11,0.2,-0.004442668,1224.658379,1054.738202,-0.001371328
10/19/2023,-0.007055423,0.47,0.1,-0.006308802,0.21,0.06,0.001362144,0.19,0.75,-0.016137324,0.11,0.2,-0.006157196,1217.117918,1051.26819,-0.003289927
10/20/2023,-0.000488173,0.47,0.1,0.028536009,0.21,0.06,-0.001115167,0.19,0.75,-0.001015006,0.11,0.2,0.005439588,1223.738538,1051.924147,0.000623967
10/21/2023,-0.004379203,0.47,0.1,0.004177733,0.21,0.06,0.002348073,0.19,0.75,0.022380092,0.11,0.2,0.001727042,1225.851986,1058.288095,0.006049817
10/22/2023,-0.001200686,0.47,0.1,0.011814679,0.21,0.06,0.000973778,0.19,0.75,-0.003896181,0.11,0.2,0.001673198,1227.903079,1058.859475,0.000539909
10/23/2023,0.010105519,0.47,0.1,-0.040834707,0.21,0.06,-0.000414774,0.19,0.75,0.014302495,0.11,0.2,-0.002331227,1225.040558,1060.03469,0.001109888
10/24/2023,0.001282592,0.47,0.1,0.018659366,0.21,0.06,-0.000246086,0.19,0.75,-0.022488152,0.11,0.2,0.002000832,1227.491659,1056.394135,-0.003434374
10/25/2023,0.019754901,0.47,0.1,-0.010683942,0.21,0.06,0.001724442,0.19,0.75,-0.00109805,0.11,0.2,0.007248034,1236.38856,1058.938117,0.002408175
10/26/2023,-0.041951017,0.47,0.1,-0.020191907,0.21,0.06,0.003309236,0.19,0.75,-0.020859608,0.11,0.2,-0.025623081,1204.708476,1051.423246,-0.007096611
