ds,SPY,TA35.TA,IEI,LQD
2023-12-26,580.9683380715069,1855.7435591553483,127.14679405327952,130.99960804250176
2023-12-27,581.1914184577081,1858.2949794351453,127.14327317708948,131.02067011055664
2023-12-28,581.5106342655953,1858.6023563042286,127.14298869205216,131.02009852854658
2023-12-29,581.8862176312329,1867.1051618853899,127.1478319813236,131.04720236870367
2023-12-30,587.9946062156293,1868.4578569400576,126.63758930364868,132.25591645223338
2023-12-31,588.2926734664703,1859.6011965257308,126.6446434107987,132.27207385854481
2024-01-01,582.5737147399004,1861.5497240877828,127.1630565908393,131.07735101439957
2024-01-02,583.0737086147327,1864.820612622656,127.17690549783387,131.0998512438655
2024-01-03,583.2504470350318,1867.7255298611044,127.1936563667942,131.135606825919
2024-01-04,583.510067807265,1868.182183815165,127.21412409205814,131.15060202531603
2024-01-05,583.8137029986981,1876.6198974042463,127.23992380072202,131.19378987988313
2024-01-06,589.8389714994186,1877.6878854244576,126.75055642191566,132.41872950043677
2024-01-07,590.0441893572286,1868.3267591460685,126.7781155980267,132.45086825180815
2024-01-08,584.2243297699025,1869.5560977125117,127.31637616763449,131.27149691465195
2024-01-09,584.6172525418256,1871.9032415890363,127.34913446077239,131.3083434394788
2024-01-10,584.6827972577904,1873.6949847338926,127.383588883725,131.35708506234195
2024-01-11,584.8292744440125,1872.868824710004,127.42030415152936,131.38338096938793
2024-01-12,585.0200691209582,1879.8781254329406,127.46066768409884,131.43589802227618
2024-01-13,590.9350859619169,1879.3998747836206,126.9839795583455,132.66795604404214
2024-01-14,591.0349106917575,1868.4055741142902,127.02216326385901,132.7048167993545
2024-01-15,585.116720685433,1867.9481130692493,127.56885740569486,131.5276445631716
2024-01-16,585.4204656745051,1868.5898013764595,127.60775852304135,131.56410371878914
2024-01-17,585.4079139151876,1868.693252451452,127.64600344535418,131.60987302456067
2024-01-18,585.4890991635473,1866.2317975081135,127.68413450596927,131.63067865119137
2024-01-19,585.6288838865702,1871.6938051729924,127.72355610939921,131.67531846406615
2024-01-20,591.5083688716953,1869.789609444494,127.24362404382661,132.89730406237422
2024-01-21,591.5890247192619,1857.5216034304153,127.27635480433376,132.92214477133746
2024-01-22,585.6685789080076,1855.9703719621973,127.81551510675526,131.73130159318995
2024-01-23,585.9871799350304,1855.7220531902697,127.84496181464878,131.7527767166137
2024-01-24,586.0064343240643,1855.1586407476302,127.87202077074261,131.78261842601353
2024-01-25,586.1358521243931,1852.2679197885377,127.89744793686324,131.78694375330232
2024-01-26,586.3394164336469,1857.547424001566,127.92288143471744,131.8149516199446
2024-01-27,592.297007036561,1855.711125716002,127.42792598492309,133.0205532799711
2024-01-28,592.4685533987079,1843.7594227463633,127.44485712281694,133.02964457702907
2024-01-29,586.6499502897524,1842.7652980537785,127.96770548822468,131.82404834726628
2024-01-30,587.0792569605039,1843.3018419971654,127.98059153043319,131.83209289447615
2024-01-31,587.2157749424056,1843.7328451208914,127.99109923694034,131.85010669740987
2024-02-01,587.466539232811,1842.0231479258975,128.00023240301107,131.84443199297635
2024-02-02,587.7929374285994,1848.6431248135407,128.00986214031806,131.86443025868476
2024-02-03,593.8721858374975,1848.2760016120271,127.49980721854519,133.06410664674624
2024-02-04,594.1615366774345,1837.8885551414992,127.50253470317286,133.06937808386354
2024-02-05,588.4542484688304,1838.518053612921,128.01224125766714,131.86201352241713
2024-02-06,588.9858393611876,1840.7006086936901,128.01318550708532,131.87021237147542
2024-02-07,589.2132172927597,1842.7626270664064,128.01306011108866,131.89010131381102
2024-02-08,589.5412206182307,1842.6320271400361,128.01294708559533,131.88775214129765
2024-02-09,589.9292827043106,1850.7435771678468,128.0147650761725,131.9121935620901
2024-02-10,596.0529485515049,1851.747033629014,127.49835016451411,133.1170439046453
2024-02-11,596.3681166936319,1842.5786086727765,127.49615764201234,133.12778925007083
2024-02-12,590.6670377546687,1844.2486071499393,128.00234507360693,131.92573524510536
2024-02-13,591.1845888261377,1847.270387632711,128.0011069896319,131.93859834484488
2024-02-14,591.3774171478392,1849.9523210603836,128.0000497816121,131.96201637336793
2024-02-15,591.6504864801637,1850.2094010671308,128.00015025859975,131.96158068544602
2024-02-16,591.9637395951582,1858.4688535059101,128.0032064761489,131.98586251120355
2024-02-17,597.9936050468867,1859.3784183477585,127.48892232228613,133.18806002452806
2024-02-18,598.1972217454025,1849.8778302619992,127.48961319412386,133.19329027957252
2024-02-19,592.3684131496494,1850.9863391309402,127.99929298712757,131.98255388785745
2024-02-20,592.7439308292645,1853.2314288074238,128.0020126353722,131.98333782270166
2024-02-21,592.7825616010474,1854.940414712529,128.00523868360324,131.9911359040138
2024-02-22,592.8916324685314,1854.0515841385964,128.0098152591977,131.97148894782924
2024-02-23,593.0336277291156,1861.0192391565336,128.0174179763388,131.97301690846717
2024-02-24,598.887647419744,1860.5213299281133,127.50764118763949,133.14906935202958
2024-02-25,598.9135816854149,1849.5302211956785,127.51270585989045,133.12501826157856
2024-02-26,592.9080339688396,1849.099451078783,128.02654825245347,131.88222096489807
2024-02-27,593.1105138532012,1849.7916593046189,128.03315960735347,131.84861855565467
2024-02-28,592.9824948172383,1849.969384742329,128.03996531748203,131.8202494116028
2024-02-29,592.9338721346121,1847.605415344023,128.04778694134416,131.76327991149296
2024-03-01,592.9295362105596,1853.1870691055713,128.05829561165677,131.72702485983896
2024-03-02,598.6507913616314,1851.4231115744808,127.5510982818708,132.86558420006247
2024-03-03,598.5594953457747,1839.313868981574,127.55844412900515,132.80512031315536
2024-03-04,592.4539531370485,1837.937410617443,128.07431134460137,131.52780403758527
2024-03-05,592.5750862360915,1837.8769899190638,128.08274458598714,131.4623951662133
2024-03-06,592.3854730885035,1837.5114540472198,128.09123162556287,131.4057374392974
2024-03-07,592.2957960078398,1834.8253123270952,128.10066264382593,131.32477057141216
2024-03-08,592.2714099114323,1840.3128466576834,128.11278079468067,131.26953226733818
2024-03-09,597.9937627452155,1838.6849710688814,127.60726557000542,132.3947772522209
2024-03-10,597.9245426369481,1826.9393983263528,127.61643636427642,132.32723804553518
2024-03-11,591.8615848774069,1826.146983285083,128.13433655074746,131.04955602391365
2024-03-12,592.0450595118072,1826.8794259525287,128.14506841636424,130.99084890433207
2024-03-13,591.9365345080444,1827.500035172702,128.15616756141517,130.9481949995609
2024-03-14,591.9454492131108,1825.9742323509527,128.16856026963794,130.8886370648753
2024-03-15,592.0357126615986,1832.7741656184812,128.18401252752093,130.86217891351336
2024-03-16,597.8871558296121,1832.5861275246784,127.68221225902408,132.0234019839934
2024-03-17,597.9597120734475,1822.38131908114,127.695472203955,131.99872667784572
2024-03-18,592.0493580563113,1823.2028142139397,128.217813766605,130.77034703048975
2024-03-19,592.3943351734813,1825.5938917950778,128.23330218435498,130.76680479243367
2024-03-20,592.4542457138523,1827.889420647431,128.24942161236618,130.78448314741803
2024-03-21,592.6365578010076,1828.026962099065,128.26703360822444,130.78962269302218
2024-03-22,592.9032330857402,1836.4519466889926,128.2878276621478,130.83133260427985
2024-03-23,598.9322057792399,1837.8256056992827,127.79140529569237,132.06322384890157
2024-03-24,599.1815868605225,1829.0961895983446,127.80998510493906,132.1106889083011
2024-03-25,593.4456254598118,,128.33748901510967,130.95485616156134
2024-03-26,593.9609472353518,,128.35788003082,131.0231845726939
2024-03-27,594.1856638964005,,128.37854000862114,131.11097845004755
2024-03-28,594.5258879360166,,128.40023086403315,131.18342443591305
2024-03-29,594.9423666653797,,128.42454778673599,131.2886231808302
2024-03-30,601.1119643494966,,127.93100591645819,132.57924211779323
2024-03-31,601.4918665680951,,127.9517477884971,132.67981336056042
2024-04-01,595.8755391605501,,128.4806317537336,131.57070448691488
2024-04-02,596.4989619806407,,128.50157160182908,131.6787274937291
2024-04-03,596.8197320588678,,128.5219158664904,131.7986653904596
2024-04-04,597.2435706996121,,128.54241018622747,131.89531834474175
2024-04-05,597.7309490718518,,128.56465126521834,132.01654165372685
2024-04-06,603.958561546394,,128.068173868175,133.31490184262327
2024-04-07,604.3835213278504,,128.08515815018148,133.4149748702829
2024-04-08,598.7993111217817,,128.60951752915466,132.2973142280331
2024-04-09,599.4420093891315,,128.62523734295954,132.38905431234033
2024-04-10,599.7693870469965,,128.63975279346198,132.4854286971162
2024-04-11,600.1874093315265,,128.65390958369585,132.55180543938957
2024-04-12,600.6568574919265,,128.66941583398767,132.6367119668083
2024-04-13,606.8547995989996,,128.16592675944804,133.8934761709044
2024-04-14,607.2387849671518,,128.1757494643958,133.9475080475845
2024-04-15,601.6027948045642,,128.69292812064788,132.78025006263357
2024-04-16,602.1834694480438,,128.7015798341496,132.8197620346283
2024-04-17,602.4392067835079,,128.70926976641204,132.86222058273336
2024-04-18,602.7766662593086,,128.7169689812104,132.87393569462031
2024-04-19,603.15739281336,,128.72650366537127,132.90435737396763
2024-04-20,609.2592896250432,,128.2176372662295,134.10769938250206
2024-04-21,609.5408138077893,,128.22277295741637,134.11020477990655
2024-04-22,603.7969272800045,,128.7360367506169,132.8940817641995
2024-04-23,604.2653228135791,,128.74161160216187,132.88807588538808
2024-04-24,604.4055195397568,,128.74711111797401,132.88895891035972
2024-04-25,604.6253620475665,,128.75353635641193,132.863537070206
2024-04-26,604.8876371854783,,128.76272439844237,132.86165176789171
